source_article,top_1,top_2,top_3,top_4,top_5,top_6,top_7,top_8,top_9,top_10,top_11,top_12,top_13,top_14,top_15,top_16,top_17,top_18,top_19,top_20
1079.0,1436.0,193.0,1150.0,732.0,1356.0,1280.0,1362.0,1271.0,1180.0,593.0,1025.0,729.0,1166.0,109.0,151.0,153.0,1328.0,1191.0,1058.0,955.0
415.0,1364.0,1436.0,1052.0,1293.0,1304.0,1368.0,1338.0,1330.0,1185.0,1162.0,151.0,1163.0,1164.0,1170.0,1314.0,1336.0,1351.0,1271.0,943.0,1429.0
617.0,1429.0,1170.0,1330.0,1293.0,1436.0,1431.0,43.0,1172.0,1423.0,1393.0,1364.0,1360.0,29.0,943.0,1163.0,1162.0,1396.0,1305.0,1160.0,1052.0
729.0,1429.0,1162.0,1436.0,1293.0,1172.0,43.0,29.0,1330.0,1431.0,969.0,12.0,1305.0,1338.0,1423.0,943.0,1393.0,1276.0,1364.0,1360.0,1368.0
564.0,98.0,1336.0,965.0,955.0,1055.0,844.0,1403.0,673.0,1360.0,1060.0,103.0,1165.0,1431.0,933.0,263.0,415.0,1056.0,1367.0,1332.0,202.0
1061.0,1430.0,1427.0,1054.0,1276.0,1386.0,1368.0,1364.0,1398.0,1351.0,1185.0,1053.0,1060.0,1336.0,1338.0,1436.0,1396.0,241.0,1437.0,1314.0,975.0
553.0,1162.0,241.0,1317.0,1172.0,1305.0,1436.0,12.0,1427.0,1166.0,1338.0,1405.0,1367.0,616.0,969.0,57.0,903.0,1368.0,412.0,475.0,16.0
812.0,1429.0,20.0,1293.0,1364.0,43.0,1172.0,542.0,1162.0,1170.0,1351.0,124.0,151.0,1330.0,1436.0,1336.0,1338.0,1052.0,681.0,600.0,1164.0
1281.0,1393.0,1404.0,1162.0,1403.0,1271.0,1293.0,1174.0,1364.0,1320.0,1440.0,1405.0,116.0,213.0,1181.0,125.0,57.0,314.0,1114.0,865.0,880.0
412.0,1162.0,241.0,1305.0,1317.0,1364.0,1367.0,1172.0,1338.0,1405.0,1427.0,1436.0,12.0,1166.0,1271.0,1314.0,616.0,482.0,1400.0,1368.0,732.0
1125.0,1436.0,1427.0,1123.0,1305.0,1324.0,1053.0,812.0,1065.0,1124.0,1330.0,415.0,943.0,1185.0,1162.0,1426.0,1054.0,1394.0,124.0,1282.0,1350.0
1123.0,1436.0,1427.0,1125.0,1305.0,1053.0,812.0,1065.0,1124.0,1330.0,415.0,943.0,1185.0,1162.0,1426.0,1054.0,124.0,1350.0,1064.0,1304.0,1274.0
240.0,20.0,1330.0,1429.0,542.0,812.0,1056.0,1170.0,1304.0,1160.0,821.0,1293.0,1431.0,1351.0,1343.0,684.0,1172.0,1185.0,151.0,1393.0,1050.0
610.0,1336.0,1016.0,1431.0,263.0,903.0,237.0,1351.0,390.0,766.0,1427.0,260.0,32.0,381.0,730.0,241.0,864.0,18.0,415.0,409.0,350.0
98.0,1431.0,1293.0,1364.0,1436.0,124.0,1398.0,1330.0,1351.0,1430.0,1429.0,20.0,268.0,681.0,1391.0,1427.0,1304.0,1165.0,43.0,600.0,1160.0
1151.0,1427.0,1330.0,1304.0,1276.0,1293.0,1172.0,1278.0,1360.0,1170.0,1162.0,1305.0,793.0,1354.0,1329.0,1314.0,1367.0,1338.0,1163.0,362.0,880.0
1187.0,108.0,1185.0,1163.0,1343.0,1410.0,1358.0,977.0,151.0,1293.0,1057.0,1398.0,51.0,164.0,132.0,1160.0,1434.0,1025.0,865.0,1169.0,1397.0
1150.0,193.0,732.0,1356.0,1280.0,1362.0,1271.0,1330.0,109.0,151.0,153.0,1328.0,1191.0,1058.0,1278.0,1398.0,1320.0,1409.0,1296.0,1166.0,1407.0
1361.0,1430.0,1398.0,1054.0,1427.0,1368.0,1053.0,1351.0,1185.0,1386.0,1276.0,241.0,1396.0,1364.0,1060.0,1338.0,390.0,1056.0,101.0,1336.0,1332.0
1152.0,1427.0,1351.0,1429.0,1330.0,1160.0,1436.0,1293.0,1354.0,1276.0,1172.0,1278.0,1320.0,1170.0,1332.0,1364.0,1431.0,1338.0,1398.0,1386.0,1314.0
1444.0,1427.0,1330.0,1276.0,1400.0,1172.0,1278.0,1158.0,1405.0,1412.0,1296.0,1324.0,939.0,1328.0,362.0,793.0,1170.0,1329.0,1360.0,1157.0,679.0
116.0,1429.0,1330.0,1393.0,1162.0,1293.0,1364.0,1427.0,1354.0,20.0,1170.0,43.0,1175.0,1160.0,1314.0,1398.0,1172.0,1274.0,1431.0,730.0,1351.0
480.0,1431.0,1429.0,1293.0,977.0,1160.0,1314.0,939.0,1427.0,1304.0,1354.0,1185.0,1174.0,278.0,237.0,1430.0,1305.0,314.0,1400.0,1274.0,1336.0
143.0,1426.0,1050.0,812.0,1170.0,510.0,1305.0,600.0,795.0,1165.0,542.0,2.0,1171.0,1336.0,1354.0,593.0,1053.0,692.0,74.0,1038.0,764.0
427.0,1185.0,1427.0,241.0,1400.0,1277.0,1314.0,1436.0,1052.0,1162.0,1430.0,1271.0,1437.0,1172.0,1276.0,1368.0,1338.0,1351.0,1317.0,1163.0,1053.0
482.0,1429.0,43.0,1293.0,1172.0,29.0,1162.0,1330.0,1364.0,1431.0,1338.0,12.0,1423.0,1305.0,1367.0,1436.0,1276.0,969.0,1170.0,1427.0,1357.0
744.0,1429.0,1293.0,1431.0,43.0,1162.0,1172.0,1330.0,29.0,969.0,12.0,1436.0,1367.0,1338.0,729.0,482.0,1364.0,1305.0,1185.0,409.0,237.0
80.0,1185.0,1427.0,1276.0,1170.0,1314.0,1172.0,1429.0,1163.0,1422.0,409.0,1274.0,1360.0,723.0,1277.0,173.0,939.0,221.0,1351.0,1330.0,1386.0
1317.0,1162.0,1343.0,1293.0,241.0,1393.0,1436.0,1305.0,1172.0,1364.0,1338.0,1427.0,1314.0,1354.0,1166.0,1330.0,1431.0,12.0,1274.0,1429.0,1405.0
475.0,1162.0,1357.0,1427.0,241.0,1436.0,1338.0,1172.0,1317.0,1305.0,12.0,1166.0,1368.0,969.0,1430.0,1364.0,1320.0,1160.0,1405.0,1367.0,616.0
616.0,1162.0,241.0,1172.0,1317.0,1305.0,12.0,1436.0,1427.0,1166.0,1338.0,1367.0,1271.0,1405.0,1368.0,969.0,1354.0,1430.0,1364.0,1429.0,57.0
1028.0,1429.0,1398.0,1351.0,1314.0,1017.0,260.0,124.0,1170.0,1431.0,1354.0,1436.0,1176.0,98.0,1025.0,43.0,241.0,1432.0,600.0,1391.0,730.0
1202.0,1199.0,,,,,,,,,,,,,,,,,,,
1199.0,1304.0,812.0,542.0,1431.0,1367.0,1351.0,1059.0,1057.0,1168.0,1172.0,1162.0,68.0,194.0,1425.0,1336.0,732.0,1048.0,1332.0,1429.0,352.0
868.0,1429.0,1293.0,1364.0,1431.0,1343.0,1054.0,1185.0,43.0,1427.0,1332.0,1360.0,1430.0,1314.0,681.0,1351.0,1164.0,1354.0,684.0,1436.0,962.0
369.0,151.0,1330.0,600.0,593.0,1293.0,1338.0,124.0,795.0,1304.0,681.0,1336.0,1054.0,1017.0,1354.0,1053.0,268.0,125.0,1314.0,651.0,1025.0
462.0,1330.0,124.0,1368.0,1429.0,1364.0,1159.0,1324.0,1431.0,1436.0,1351.0,43.0,1175.0,1427.0,241.0,1162.0,1367.0,1332.0,20.0,1423.0,1396.0
491.0,1429.0,1330.0,1364.0,1432.0,1162.0,1219.0,1314.0,1025.0,1271.0,12.0,1170.0,1351.0,1175.0,510.0,164.0,116.0,51.0,1431.0,1354.0,969.0
241.0,1162.0,1436.0,1427.0,1172.0,1305.0,12.0,1338.0,1317.0,1429.0,1166.0,969.0,1368.0,1367.0,1293.0,1330.0,43.0,1351.0,1431.0,1364.0,729.0
64.0,1330.0,1429.0,1430.0,43.0,1293.0,1314.0,448.0,1393.0,1368.0,1431.0,1436.0,237.0,1364.0,125.0,1016.0,1427.0,1422.0,1398.0,1185.0,1343.0
191.0,1314.0,1364.0,1351.0,125.0,1016.0,151.0,43.0,448.0,1330.0,1354.0,1429.0,109.0,933.0,194.0,1305.0,730.0,260.0,812.0,524.0,1398.0
833.0,1429.0,1293.0,1330.0,1354.0,1393.0,43.0,1160.0,1314.0,1364.0,1351.0,1172.0,1162.0,1430.0,1427.0,164.0,1431.0,1432.0,1338.0,1185.0,1368.0
193.0,1429.0,1431.0,1436.0,1293.0,1162.0,1330.0,1172.0,1185.0,109.0,1314.0,1150.0,43.0,120.0,1354.0,1364.0,1351.0,1432.0,732.0,12.0,1160.0
28.0,1429.0,1293.0,43.0,1162.0,1172.0,1427.0,1431.0,29.0,1338.0,1351.0,1314.0,1170.0,1432.0,1436.0,1393.0,1367.0,1171.0,1305.0,109.0,1364.0
723.0,1330.0,1427.0,1357.0,1436.0,1338.0,1163.0,1430.0,1364.0,1368.0,1314.0,1351.0,1160.0,1391.0,1429.0,1276.0,1162.0,1422.0,43.0,1274.0,1293.0
470.0,1314.0,1274.0,1429.0,1162.0,730.0,241.0,1367.0,43.0,1364.0,1427.0,1166.0,448.0,409.0,1330.0,1304.0,1172.0,1305.0,12.0,164.0,1431.0
315.0,1429.0,1162.0,1330.0,1314.0,43.0,1338.0,1293.0,1170.0,1432.0,1386.0,1274.0,1427.0,1351.0,1393.0,1368.0,681.0,1172.0,865.0,1364.0,1160.0
215.0,1162.0,1396.0,1427.0,1436.0,241.0,1338.0,1160.0,1320.0,1317.0,1314.0,1172.0,1305.0,1364.0,12.0,250.0,534.0,1351.0,1429.0,1271.0,98.0
1016.0,1170.0,1431.0,43.0,1427.0,1429.0,448.0,1052.0,33.0,1293.0,1398.0,237.0,1336.0,933.0,1423.0,409.0,600.0,109.0,241.0,125.0,1364.0
138.0,1165.0,1054.0,645.0,1364.0,366.0,1162.0,20.0,1429.0,1330.0,1293.0,1354.0,684.0,1367.0,1427.0,124.0,1048.0,1393.0,1398.0,1304.0,1351.0
2.0,1429.0,43.0,1293.0,29.0,1172.0,1330.0,1431.0,1162.0,12.0,1423.0,1364.0,1305.0,969.0,1436.0,1170.0,1338.0,510.0,109.0,1276.0,943.0
16.0,1429.0,1293.0,1162.0,1431.0,1172.0,241.0,43.0,1338.0,1305.0,1436.0,1314.0,1364.0,1330.0,12.0,29.0,1317.0,109.0,969.0,1427.0,1351.0
1377.0,865.0,1163.0,1436.0,108.0,1330.0,40.0,1420.0,1324.0,943.0,221.0,1054.0,1427.0,415.0,1338.0,1181.0,1431.0,1429.0,162.0,1391.0,844.0
101.0,1429.0,43.0,1330.0,120.0,1354.0,1047.0,1432.0,933.0,193.0,1393.0,833.0,1025.0,1170.0,1160.0,1054.0,1314.0,1364.0,125.0,1016.0,448.0
210.0,1429.0,1330.0,725.0,729.0,1162.0,1431.0,43.0,33.0,409.0,1293.0,29.0,969.0,1170.0,1172.0,766.0,109.0,237.0,682.0,12.0,260.0
379.0,1338.0,1330.0,1305.0,1314.0,1368.0,1436.0,1172.0,1162.0,1160.0,1163.0,43.0,1351.0,681.0,1393.0,1429.0,1364.0,1185.0,221.0,1276.0,1360.0
1416.0,1282.0,1398.0,1431.0,1314.0,1271.0,1162.0,1274.0,1436.0,1330.0,1364.0,1305.0,1170.0,1171.0,1166.0,241.0,1163.0,1338.0,1172.0,43.0,1430.0
1025.0,1429.0,1293.0,1351.0,1330.0,43.0,1219.0,1170.0,1354.0,1364.0,1431.0,1172.0,1185.0,1271.0,1393.0,29.0,1398.0,1162.0,1427.0,1160.0,1276.0
547.0,1330.0,725.0,1162.0,237.0,1431.0,1429.0,1422.0,729.0,33.0,1185.0,260.0,151.0,1314.0,409.0,766.0,8.0,969.0,1172.0,109.0,210.0
120.0,1429.0,1293.0,1330.0,1364.0,1431.0,1162.0,1160.0,1351.0,1393.0,1427.0,43.0,1170.0,1172.0,1185.0,193.0,1360.0,1047.0,1174.0,1436.0,1052.0
348.0,1429.0,43.0,1293.0,1423.0,1330.0,29.0,1172.0,1436.0,1396.0,1305.0,1162.0,12.0,1314.0,1364.0,1338.0,969.0,1431.0,1276.0,213.0,1171.0
1424.0,1170.0,1427.0,1330.0,1336.0,43.0,1429.0,1364.0,1436.0,1431.0,1398.0,1052.0,1162.0,1166.0,1171.0,1055.0,1053.0,1172.0,1354.0,124.0,1314.0
40.0,1170.0,1429.0,1163.0,1364.0,1427.0,1436.0,1431.0,1162.0,1330.0,1185.0,1338.0,1351.0,681.0,865.0,1160.0,43.0,1274.0,1293.0,1368.0,1314.0
990.0,1431.0,1330.0,1276.0,237.0,1429.0,795.0,1364.0,1427.0,1162.0,12.0,124.0,1304.0,415.0,151.0,109.0,1172.0,409.0,448.0,1436.0,682.0
15.0,1176.0,353.0,1429.0,1314.0,1162.0,651.0,1332.0,891.0,684.0,1165.0,1055.0,1018.0,268.0,43.0,349.0,1305.0,600.0,1338.0,1336.0,1304.0
1024.0,1429.0,1364.0,1427.0,1330.0,1047.0,1155.0,1293.0,120.0,1175.0,1185.0,1360.0,1170.0,1368.0,1324.0,193.0,681.0,1394.0,1274.0,1172.0,336.0
329.0,1429.0,1330.0,1185.0,1170.0,1364.0,1054.0,1314.0,1430.0,1305.0,1174.0,1293.0,510.0,193.0,1436.0,1018.0,1351.0,1368.0,1427.0,1393.0,1394.0
795.0,151.0,600.0,260.0,812.0,1293.0,1330.0,369.0,1338.0,1164.0,1364.0,1017.0,1436.0,969.0,43.0,1427.0,593.0,542.0,202.0,1431.0,1276.0
107.0,1429.0,124.0,1431.0,125.0,1025.0,600.0,98.0,369.0,1364.0,1338.0,1436.0,268.0,1351.0,933.0,593.0,1330.0,237.0,12.0,1314.0,681.0
260.0,1364.0,124.0,1431.0,43.0,151.0,1293.0,1330.0,1314.0,1351.0,1304.0,1354.0,1436.0,1017.0,1429.0,600.0,1305.0,20.0,1336.0,795.0,1164.0
1179.0,1305.0,1336.0,1356.0,1431.0,1368.0,1364.0,1328.0,1351.0,1304.0,1271.0,12.0,1343.0,1435.0,1225.0,1436.0,729.0,1429.0,1165.0,268.0,409.0
8.0,1330.0,1429.0,725.0,1431.0,409.0,1170.0,729.0,1364.0,1274.0,1423.0,766.0,237.0,33.0,1164.0,1427.0,969.0,151.0,1162.0,1396.0,1314.0
975.0,20.0,1429.0,1170.0,1054.0,1276.0,1053.0,1364.0,1330.0,1338.0,1436.0,51.0,1314.0,1351.0,812.0,1052.0,1160.0,1398.0,1293.0,1427.0,1164.0
32.0,1427.0,1430.0,1429.0,1351.0,1398.0,1185.0,1364.0,1172.0,1314.0,1431.0,1386.0,1276.0,109.0,1338.0,43.0,241.0,1170.0,1368.0,1354.0,1293.0
125.0,1330.0,1364.0,124.0,1427.0,43.0,1430.0,1314.0,109.0,1025.0,268.0,933.0,98.0,1351.0,1398.0,600.0,448.0,1276.0,1368.0,1185.0,1304.0
878.0,1293.0,1170.0,1364.0,1171.0,1393.0,1330.0,812.0,20.0,1394.0,1343.0,124.0,1304.0,1314.0,1338.0,1164.0,1185.0,1395.0,1050.0,681.0,120.0
1282.0,1398.0,1364.0,1427.0,1330.0,1436.0,1416.0,1163.0,1354.0,1351.0,1429.0,1160.0,1162.0,1314.0,1431.0,1293.0,1338.0,1304.0,1432.0,1305.0,1170.0
559.0,1351.0,1398.0,1170.0,1293.0,43.0,1436.0,1431.0,1364.0,1354.0,251.0,1025.0,109.0,124.0,1332.0,241.0,1176.0,1343.0,194.0,1172.0,1028.0
846.0,268.0,1276.0,1364.0,12.0,1330.0,1427.0,1431.0,1314.0,1429.0,939.0,1336.0,237.0,1170.0,1338.0,1054.0,1351.0,1053.0,1165.0,241.0,795.0
967.0,1429.0,43.0,1172.0,1162.0,1330.0,1293.0,1351.0,1338.0,1431.0,29.0,1368.0,1436.0,1360.0,1430.0,1185.0,1314.0,1304.0,109.0,1276.0,1423.0
1319.0,1431.0,1356.0,1160.0,1328.0,1225.0,1054.0,809.0,1293.0,1398.0,1391.0,1393.0,1184.0,1304.0,1441.0,477.0,682.0,1430.0,861.0,600.0,1174.0
749.0,1427.0,1160.0,658.0,1338.0,53.0,1185.0,865.0,981.0,1276.0,1162.0,1330.0,1304.0,1429.0,1351.0,1163.0,1314.0,1368.0,1274.0,1332.0,1398.0
440.0,1431.0,1330.0,725.0,33.0,1429.0,729.0,766.0,600.0,409.0,260.0,969.0,1162.0,682.0,210.0,1367.0,891.0,12.0,795.0,151.0,189.0
1154.0,1330.0,1429.0,1172.0,20.0,1304.0,1293.0,1427.0,1276.0,1170.0,1394.0,1155.0,1360.0,1185.0,1351.0,1338.0,1364.0,1157.0,1278.0,812.0,98.0
1289.0,1396.0,1423.0,1400.0,1051.0,844.0,1427.0,353.0,1175.0,1305.0,43.0,1052.0,891.0,1162.0,986.0,323.0,981.0,462.0,1282.0,1338.0,1436.0
313.0,1170.0,1431.0,1172.0,1330.0,1162.0,1429.0,1274.0,1338.0,1314.0,1364.0,732.0,250.0,1185.0,1368.0,1351.0,681.0,812.0,1400.0,788.0,43.0
658.0,1429.0,43.0,1330.0,1162.0,1160.0,1314.0,1293.0,1172.0,53.0,749.0,1276.0,1304.0,1364.0,1431.0,981.0,29.0,1351.0,1368.0,865.0,1338.0
1337.0,1436.0,1164.0,1364.0,1314.0,606.0,260.0,1427.0,1274.0,1165.0,1330.0,1014.0,1160.0,1338.0,681.0,812.0,43.0,1162.0,124.0,1276.0,936.0
51.0,1429.0,1364.0,1330.0,1160.0,1293.0,1175.0,20.0,1314.0,1351.0,1162.0,43.0,1432.0,1436.0,1274.0,1054.0,124.0,116.0,1368.0,1393.0,1360.0
477.0,1429.0,1364.0,1436.0,1330.0,1431.0,1427.0,1163.0,1274.0,1354.0,1172.0,1162.0,1314.0,237.0,1293.0,43.0,1351.0,1164.0,1160.0,1305.0,969.0
1035.0,1429.0,1431.0,1330.0,43.0,1172.0,1360.0,12.0,1343.0,409.0,732.0,250.0,1351.0,1162.0,237.0,349.0,151.0,957.0,1314.0,1368.0,939.0
1056.0,1330.0,20.0,1170.0,1351.0,812.0,1364.0,1304.0,1054.0,1436.0,240.0,1431.0,1185.0,1430.0,1427.0,1429.0,1398.0,821.0,1368.0,1338.0,1293.0
465.0,1330.0,1429.0,1393.0,1160.0,1293.0,1427.0,1360.0,1185.0,1395.0,1174.0,681.0,1162.0,43.0,1436.0,1172.0,1430.0,1170.0,1364.0,1351.0,1431.0
448.0,1330.0,1429.0,314.0,1314.0,409.0,43.0,1016.0,125.0,2.0,241.0,1162.0,1172.0,470.0,933.0,1364.0,1430.0,1427.0,1060.0,1304.0,1436.0
557.0,1293.0,1429.0,1431.0,1162.0,1432.0,1351.0,1330.0,725.0,1393.0,729.0,1172.0,1170.0,33.0,1160.0,651.0,1171.0,1314.0,1185.0,1433.0,1364.0
39.0,43.0,1330.0,1016.0,1276.0,1367.0,125.0,448.0,237.0,20.0,1427.0,1053.0,933.0,409.0,462.0,124.0,1364.0,369.0,1338.0,1164.0,1025.0
288.0,1330.0,1305.0,151.0,1354.0,1162.0,1429.0,43.0,1016.0,1314.0,1296.0,547.0,237.0,669.0,477.0,1391.0,1368.0,136.0,1427.0,542.0,1398.0
65.0,1427.0,1436.0,1429.0,1354.0,1351.0,729.0,1398.0,1172.0,1170.0,1386.0,1431.0,260.0,1014.0,109.0,933.0,1314.0,110.0,241.0,645.0,600.0
251.0,103.0,933.0,1171.0,43.0,864.0,1170.0,1304.0,124.0,1427.0,314.0,26.0,1014.0,729.0,1429.0,559.0,833.0,1416.0,237.0,1155.0,1293.0
1286.0,1429.0,1162.0,1364.0,1274.0,1172.0,1175.0,1351.0,1304.0,1330.0,651.0,1293.0,1163.0,353.0,1176.0,1305.0,1160.0,116.0,124.0,730.0,1185.0
273.0,1162.0,1330.0,1368.0,1172.0,1429.0,1160.0,1171.0,1170.0,1276.0,109.0,609.0,1354.0,1271.0,1332.0,43.0,151.0,415.0,1304.0,213.0,1393.0
103.0,1429.0,251.0,1185.0,933.0,1330.0,1155.0,1364.0,1170.0,1304.0,1293.0,1436.0,1165.0,1171.0,1432.0,43.0,1394.0,1431.0,193.0,1305.0,26.0
1018.0,164.0,1429.0,1293.0,1391.0,1176.0,1432.0,76.0,1393.0,194.0,1162.0,1351.0,1364.0,1014.0,833.0,1436.0,1430.0,1398.0,1338.0,651.0,1431.0
1064.0,1305.0,1065.0,415.0,1330.0,1394.0,1354.0,1351.0,1427.0,1304.0,1274.0,1125.0,194.0,1063.0,990.0,1124.0,1060.0,1336.0,1123.0,1059.0,1436.0
986.0,1162.0,1429.0,1175.0,1364.0,353.0,1400.0,1422.0,1165.0,1274.0,116.0,1054.0,1305.0,349.0,891.0,1425.0,645.0,409.0,43.0,1360.0,1172.0
969.0,1429.0,43.0,1162.0,1293.0,1172.0,1330.0,29.0,1431.0,1436.0,12.0,729.0,1305.0,1276.0,1338.0,1423.0,241.0,1354.0,943.0,1351.0,1360.0
34.0,1429.0,1293.0,1170.0,1314.0,1185.0,1436.0,1393.0,1338.0,1351.0,1330.0,1364.0,1432.0,1172.0,1162.0,1431.0,681.0,1163.0,1336.0,1274.0,1160.0
622.0,1431.0,1330.0,1332.0,1163.0,1436.0,43.0,1364.0,108.0,1276.0,1314.0,1391.0,1274.0,1185.0,237.0,1336.0,1426.0,1429.0,477.0,957.0,1338.0
1148.0,1429.0,1293.0,43.0,29.0,1172.0,1305.0,1162.0,1330.0,1436.0,1423.0,943.0,969.0,12.0,1431.0,1360.0,1364.0,1338.0,1354.0,729.0,1276.0
825.0,1429.0,1293.0,1162.0,1427.0,43.0,1436.0,1160.0,29.0,1172.0,1431.0,1351.0,1364.0,1163.0,1338.0,151.0,98.0,1391.0,237.0,1330.0,12.0
26.0,1429.0,1170.0,1172.0,43.0,1162.0,1431.0,1293.0,1305.0,1394.0,1314.0,1304.0,1330.0,1436.0,1393.0,124.0,1185.0,1368.0,1160.0,729.0,241.0
184.0,1429.0,1427.0,1357.0,1185.0,1393.0,1398.0,1047.0,1330.0,1018.0,1436.0,1351.0,1054.0,1174.0,1170.0,1014.0,1394.0,1160.0,120.0,1364.0,336.0
113.0,1330.0,725.0,1431.0,409.0,33.0,729.0,1364.0,124.0,1429.0,260.0,1436.0,210.0,1162.0,766.0,1400.0,1427.0,1155.0,189.0,43.0,1398.0
76.0,1429.0,1293.0,43.0,29.0,1172.0,1431.0,1162.0,1338.0,1305.0,1423.0,1330.0,1276.0,969.0,1436.0,12.0,1170.0,1354.0,1430.0,1360.0,943.0
1252.0,1330.0,1354.0,120.0,1160.0,969.0,684.0,547.0,164.0,1398.0,1429.0,1057.0,833.0,692.0,268.0,1174.0,151.0,1274.0,1163.0,136.0,194.0
1138.0,1398.0,1364.0,1429.0,1351.0,1394.0,1155.0,600.0,1304.0,1296.0,1174.0,559.0,1427.0,1024.0,1354.0,193.0,495.0,221.0,1047.0,1428.0,1391.0
78.0,1398.0,1314.0,43.0,1431.0,1351.0,1394.0,1436.0,1429.0,12.0,1364.0,1330.0,109.0,1338.0,237.0,1293.0,1337.0,795.0,939.0,51.0,761.0
314.0,1162.0,1393.0,448.0,1429.0,1436.0,1427.0,1364.0,409.0,1172.0,1304.0,1354.0,237.0,1160.0,1166.0,1314.0,1431.0,510.0,1171.0,1060.0,241.0
1065.0,1305.0,1332.0,1059.0,415.0,1436.0,1350.0,1422.0,1061.0,645.0,1427.0,1064.0,1304.0,1274.0,1125.0,194.0,1063.0,990.0,1124.0,1060.0,1336.0
195.0,1436.0,1427.0,1296.0,681.0,1360.0,684.0,1364.0,1393.0,1351.0,1174.0,43.0,1160.0,1320.0,1163.0,379.0,1338.0,1282.0,1293.0,1430.0,1330.0
647.0,1314.0,1330.0,651.0,116.0,1293.0,1429.0,1354.0,1432.0,1274.0,1351.0,730.0,1160.0,1025.0,1393.0,1364.0,1427.0,1175.0,1398.0,1017.0,151.0
864.0,237.0,1170.0,251.0,1429.0,1185.0,43.0,1016.0,1398.0,1351.0,151.0,1427.0,124.0,349.0,1431.0,1184.0,1314.0,933.0,268.0,1276.0,409.0
1143.0,1150.0,1293.0,1343.0,124.0,193.0,1398.0,1317.0,732.0,1052.0,1356.0,151.0,1280.0,1362.0,1271.0,1059.0,1305.0,1166.0,1330.0,109.0,1424.0
1071.0,1426.0,1429.0,1172.0,1170.0,1314.0,1336.0,124.0,43.0,1431.0,1185.0,1059.0,1060.0,1422.0,164.0,349.0,1073.0,1157.0,1274.0,16.0,622.0
1230.0,862.0,785.0,1184.0,,,,,,,,,,,,,,,,,
366.0,1165.0,138.0,1054.0,1364.0,645.0,477.0,1425.0,855.0,1048.0,124.0,1162.0,1398.0,1166.0,1429.0,89.0,524.0,1395.0,684.0,103.0,1393.0
821.0,1429.0,1293.0,1330.0,20.0,1172.0,812.0,1170.0,1052.0,43.0,1364.0,1436.0,1162.0,1354.0,1276.0,1185.0,1351.0,1431.0,684.0,1304.0,12.0
607.0,1162.0,1354.0,1185.0,241.0,1338.0,316.0,1172.0,1427.0,1000.0,1305.0,12.0,1317.0,788.0,1174.0,1166.0,415.0,1368.0,1436.0,1053.0,1052.0
464.0,12.0,1162.0,812.0,1436.0,1427.0,1314.0,732.0,1364.0,1367.0,482.0,1338.0,241.0,151.0,593.0,600.0,1271.0,1172.0,124.0,310.0,1166.0
1000.0,1429.0,1354.0,1293.0,43.0,1185.0,29.0,607.0,316.0,1172.0,1162.0,1330.0,1338.0,1276.0,1174.0,1052.0,1423.0,788.0,1053.0,1364.0,1305.0
492.0,1332.0,1430.0,1338.0,1053.0,1276.0,1398.0,1427.0,1368.0,1351.0,1185.0,1054.0,1025.0,1386.0,508.0,1305.0,1396.0,1364.0,241.0,1060.0,310.0
1015.0,1330.0,725.0,1391.0,729.0,33.0,1431.0,164.0,766.0,730.0,1398.0,409.0,189.0,210.0,1162.0,1271.0,194.0,1354.0,113.0,440.0,151.0
524.0,1429.0,43.0,1293.0,29.0,1330.0,1172.0,2.0,1364.0,1351.0,448.0,1162.0,12.0,1436.0,1016.0,1305.0,1165.0,1423.0,109.0,1431.0,933.0
1006.0,1330.0,20.0,1338.0,812.0,1400.0,1351.0,1172.0,1050.0,1170.0,1185.0,1368.0,967.0,1364.0,821.0,1056.0,240.0,1171.0,684.0,1162.0,1304.0
230.0,1427.0,1431.0,1351.0,1160.0,1320.0,1314.0,1364.0,1162.0,1276.0,1436.0,1429.0,1338.0,795.0,1016.0,12.0,1052.0,1330.0,1368.0,969.0,237.0
399.0,1330.0,241.0,1162.0,1391.0,1317.0,1172.0,1305.0,1427.0,1436.0,12.0,1431.0,1166.0,1338.0,1405.0,57.0,1367.0,616.0,1171.0,1351.0,1386.0
429.0,1367.0,1054.0,1338.0,1282.0,173.0,1364.0,1437.0,34.0,1330.0,1436.0,1314.0,1171.0,1170.0,1172.0,1336.0,,,,,
474.0,1427.0,1429.0,1293.0,1343.0,43.0,1393.0,1354.0,409.0,1338.0,1314.0,1431.0,1360.0,1016.0,600.0,1170.0,1428.0,1176.0,1436.0,1164.0,1276.0
515.0,1304.0,722.0,606.0,1427.0,53.0,151.0,723.0,43.0,795.0,1430.0,892.0,362.0,1055.0,593.0,20.0,353.0,15.0,651.0,142.0,1282.0
949.0,678.0,1170.0,1274.0,1271.0,1416.0,1436.0,420.0,655.0,617.0,1354.0,695.0,1163.0,1059.0,1439.0,1169.0,993.0,1191.0,1336.0,158.0,1173.0
1141.0,1431.0,1293.0,1398.0,1429.0,1330.0,1354.0,1364.0,1314.0,1176.0,1055.0,1336.0,1172.0,1423.0,237.0,98.0,1304.0,1394.0,1393.0,1432.0,20.0
884.0,1400.0,43.0,78.0,1423.0,51.0,295.0,1047.0,1000.0,254.0,809.0,1050.0,986.0,1289.0,1364.0,761.0,164.0,39.0,1210.0,336.0,969.0
